artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-058632733941742	loop-068992339772693	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:4dc05c37:1eefe700:a483f0f8:329921dc:ea988840:def5cf94:ea4f894f:a7f6fc6f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-058697468897568	loop-068957167622554	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:f0a0edb4:a6f03c53:6bc1951e:67b703e5:70761426:555bd645:53b9621d:21ec99a1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-058716306167014	loop-245369666200354	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:70a96d14:d7a0c876:f2505919:4f86a18e:597b6787:2a17e8eb:edc9d878:7ea96eae	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-058778727164134	loop-185721966664208	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:04fecac6:2ccf32c2:d4732fff:66973efe:24d22860:19ff466e:d0fe0564:def4c50e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-058949363393786	loop-116429266699235	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:45a2858c:48849e68:5bd3d40a:bd1899d9:0b43f81f:9100df07:412b1c62:61f94317	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-058990257053155	loop-082409527312083	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:70f2d8c2:4fb43ab5:7146a385:eb61006d:3d5a2266:f5cdde66:d42923b3:ae571491	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059028008626884	loop-173293446326835	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:48f7768e:067035be:758f2dae:163d1851:a58502a4:97cda586:4b0d0622:c61dd857	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059065129258712	loop-221793891502333	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059105287172712	loop-278974739877248	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:56b61d02:c6a4d79e:6b1ef369:c3b7cfbb:83d3b663:d0142a42:4b58824b:48195fc8	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059113497797242	loop-272286020615017	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:d177902a:b767b85d:76dfd525:e468c041:87d735bf:4dcd963d:28129628:195276df	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059313100448313	loop-260279013518558	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:91cba318:02757ddf:0e28884c:4f5d65c2:dc7a5cd6:3a4a9765:ba0cc876:c91491ef	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059333875128882	loop-143255421920379	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:8a7b7e58:6f8717d8:cef35736:0da1d6ef:bfba43a1:defcce1d:d5a67559:569fb170	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059367960482462	loop-142861106611271	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b261bc27:1f20a643:41808491:c8a30194:a88fbf33:02de3343:0d3d8f60:8ecb96ff	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059501783902645	loop-002765504472696	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b7bf6e43:552688f9:6487740e:3885ae3b:942a6cf8:b5bc22c5:8cd8762f:6cb07836	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059521637168742	loop-245895348002354	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:72a66080:69608f73:6dfc6f9c:9bc09a40:23fbdb77:8d3884e2:778d92f8:ffbf5aaa	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059627215475028	loop-002765504472696	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:b7bf6e43:552688f9:6487740e:3885ae3b:942a6cf8:b5bc22c5:8cd8762f:6cb07836	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059669192420077	loop-157795478509320	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:1d5ecec9:a4542869:bd846a88:b8454459:b96f95f1:e473c9b1:7e96fc8d:f7f876cd	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059818395862061	loop-204364168707238	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:14119871:d151850d:202e4b34:3d5efffe:13464645:8dd5de51:3a3fd24d:cd71b5cc	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-059863874864452	loop-105227443126864	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-060351318626693	loop-213904155732333	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:9d7e3514:afd7fa99:83d9a309:2813fd26:3358d80c:015098ca:033e25ec:72dc3c15	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-060438183837688	loop-206459768847250	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:6dbd079c:80f7a42a:a3848c78:6b9b388c:9f950af2:1d6704bc:7d091fc8:9be55031	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-060512803785732	loop-122978355181141	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:7d4b7a61:93d6b707:d6950acd:18ed0df0:442af44a:1d5f8630:1445922c:4c7057f2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-060719184441195	loop-225730229196260	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:267f9e5b:93214bc3:7644c10a:0b4532a3:5cc1b07c:9e8a3b68:d8a0af6e:4bb75352	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-060816888498656	loop-079036661421641	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ca7a0991:2d49b07d:1e2256ec:6fb0754a:9f2c4b7e:459fe44f:dc9ea443:2c6f13c6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061174031989038	loop-164562273925035	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:5308c600:5b852e29:85eefabb:1ef1ee1f:41a0d0e8:127b858c:c892837e:e1ec27a2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061248597220843	loop-096165852550226	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:4f5a79ed:2a277042:15f66615:b6adcbb9:55d1e016:574f1035:ba6388fa:0e13fc2a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061530226148714	loop-121463160436366	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:8176ef0f:cb05f653:720de526:40068973:d24b5cde:14a184b1:f073c6aa:1b5a328c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061595575147595	loop-174122727013791	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:a77c8976:f0d27ac8:6ac3d108:d3109ac4:d83f2ca5:65c4e920:a801da4a:f206f8db	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061630548076018	loop-105685377608625	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:4035bdd3:13b10131:d56980ff:124fa644:ce8894be:2356168b:0f446a3e:9d99e32b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-061878872142406	loop-256468637211124	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:f3d4dc97:82a9e7b3:261a36ec:1c726b82:b0d9f43c:d2568bfe:dbb1c382:c425f947	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062012292037209	loop-044635239333102	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:ceaae0ef:aba9afdf:d304f933:c41d9149:7306989d:b30b2525:76049c3a:6a4a30ca	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062232807894959	loop-154213160614412	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:40dbbe40:2545bb3b:da85595b:199218aa:59de385e:26e4fab7:d0d2a530:7098e2d2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062278336777255	loop-266933997977235	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:887a7850:71865c19:997a58b6:345ab06b:ceb7e756:5b22a7c8:0d44d93b:16e958ce	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062393846719976	loop-074396312045917	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:1909b356:c79d021e:df2bf6a3:ee76a69c:b419f34f:05167b58:a176308f:42312594	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062452750952630	loop-122568326104079	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:40c47077:8173a638:d2f5926e:358fda45:b45db034:3de3b055:006ddf51:0fa2a059	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062462796937033	loop-074396312045917	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:1909b356:c79d021e:df2bf6a3:ee76a69c:b419f34f:05167b58:a176308f:42312594	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062481858010788	loop-197381562284080	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:e0aa4fd8:2d44efc2:132050e5:455e9b07:ceebf4c3:04cf5d83:8b390fe0:6988ee60	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062786193500457	loop-197498542689858	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:949cefe1:1aced1dc:88b0c562:af12450d:267a8a8b:1b7c66f4:84e3ed8e:8bdfbd0b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062823429913529	loop-225151971039844	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062903508787031	loop-164562273925035	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:5308c600:5b852e29:85eefabb:1ef1ee1f:41a0d0e8:127b858c:c892837e:e1ec27a2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-062975785199325	loop-252053043438682	artifact-object-096194694719538	category_coverage	cache	discovered	reviewed_static_source	source-000000000000002	independent_review_approved	sha256:cd4f075b:1a2f4c1a:e7b2a248:7358f073:34540502:fcc60be2:2806a1fa:5dfeb90d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063041212085203	loop-132352140227087	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:3b5b629b:161f90b9:5ebd23d8:2aceeeaf:33247ae1:c95764dd:b636a0b6:364dbb2e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063138325533228	loop-022831159556165	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:401a7e3c:60fe7076:2d0a7a1e:24128ab3:d8d7f173:2eef204c:be02b472:d4bcfe9d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063202328185428	loop-244414544898356	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:7f1f0e21:fbaae4c9:4d2ffdec:f635eb1d:294909e3:623965fe:463e527d:1c9d144a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063339007844564	loop-252652806779384	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:3e4732ed:78833f15:2ded204d:2988ed1f:a0f421a8:f61b9791:f1fc372a:96e1b91a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063355980551598	loop-249983048452485	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4c00e996:59ab80a8:6bbcf2eb:d0535228:1dce477f:9eb523e9:4b606b54:3392130d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063464585335226	loop-124489224513540	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:4ca8afee:a57e2deb:78fab6cf:60eac7ee:ac631f4c:3c6b9626:895b2cfb:cb928368	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063496468296087	loop-080181074740566	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:9bae4759:480c39a4:b7d630fd:459533a6:9720038d:fad67d82:06bab84c:7b21b061	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-063957300350393	loop-037209771431794	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:79c594f1:2d0cc299:54da8a48:f8e7d7ce:d7938bd6:7bd9aabb:1969067a:005898f4	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064088055998843	loop-058681217498833	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:f5fe0d66:f8ab4b0c:3ce6a306:7a4a4f9b:0901f06a:567ac27f:560f3a6f:262152c0	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064307670133068	loop-262367239868242	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:880c19ea:5332c72e:e7f0695b:88862819:b312cbc4:7899e119:cc4f3a08:fa560213	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064307779244594	loop-111926638544225	artifact-object-142484761022672	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f64d95f0:49a65aa6:5bc4c734:e616dc01:0fa0b1e6:fe383ad0:9a2e57ad:4eefcd22	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064391941699632	loop-256468637211124	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:f3d4dc97:82a9e7b3:261a36ec:1c726b82:b0d9f43c:d2568bfe:dbb1c382:c425f947	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064549050002936	loop-259273520294663	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:caa716eb:ff6f1e0b:a2384333:8e8a0bd3:91c07f07:58cf0a11:b41ea58c:19d057e1	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064850115198647	loop-178352020897505	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:7c8ad8ba:4701f900:253cebdc:e555c57b:1cc341ce:67264686:fbd48f10:3a46cc04	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064872455299342	loop-277294465252427	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:aed9600b:6f17ec93:0de86d83:f7cb204a:48c4f620:e9f0d6b8:66d04a34:55296f86	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-064990780266987	loop-202655941850575	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:ff76c210:e81f7e9c:a5d41e2b:0e721c92:847680ae:19d14547:6ffe6b82:2a92651d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
